C2,H2,CAT,HX,C3,T,P,H2/C2,C3/C4,MI_Plant 
9496.040039,21.98587799,23.22430229,26858.57642,0.075602531,83.99830627,1.958935022,0.39731133,-0.034660965,0.143295763
9513.788086,21.94693947,23.29815292,27220.24878,0.094503164,83.96286774,1.993111849,0.39624241,-0.033263236,0.1433
9486.814453,22.11465454,23.09752655,27151.26221,0.094503164,84.0819397,2.211348772,0.394666314,-0.035849031,0.143282923
9486.467773,22.26654816,23.1402359,27018.16602,0.094503164,84.14997101,1.981744885,0.394666314,-0.037631132,0.143232653
9518.356445,22.24853897,23.53729439,27301.35498,0.094503164,84.06137848,2.065004587,0.394278884,-0.036652725,0.143150635
9516.677734,22.43499756,24.11383438,27196.64331,0.094503164,84.10745239,2.280606031,0.39383173,-0.03605869,0.14303831
9495.825195,22.276968,24.58657074,27006.76367,0.094503164,84.18186951,1.767347574,0.393113941,-0.035849031,0.142897123
9506.392578,22.35493088,24.4757061,27020.80396,0.078437626,84.23999023,1.871309161,0.392872304,-0.03460855,0.142728516
9507.720703,22.70084572,23.45029259,27151.65015,0.075602531,84.19463348,2.104074478,0.393765122,-0.033263236,0.142533932
9510.861328,22.41086006,23.76570702,27087.52393,0.075602531,84.27825928,2.064251661,0.3934232,-0.036373179,0.142314815
9500.03418,22.52734375,23.77571297,27186.2019,0.075602531,84.14785004,2.032634258,0.393266141,-0.036373179,0.142072607
9490.40625,22.44459724,23.75080872,27269.65991,0.094503164,84.30661011,1.939362049,0.393576533,-0.03815528,0.141808753
9505.932617,22.6546402,24.4678154,27092.95654,0.094503164,84.24140167,2.155491114,0.393953919,-0.037840791,0.141524694
9479.609375,22.49531555,24.71035576,26995.74414,0.094503164,84.21942902,1.847746611,0.394020528,-0.03605869,0.141221875
9504.804688,22.57433891,24.2307682,27286.55396,0.094503164,84.25415802,2.041742802,0.395220131,-0.034660965,0.140901738
9505.791016,22.39285851,23.93105888,27121.54688,0.094503164,84.25841522,2.182215452,0.395063877,-0.035849031,0.140565726
9504.188477,22.18430328,24.02837181,27010.40308,0.078437626,84.1124115,1.87108314,0.395818651,-0.034451306,0.140215283
9518.158203,22.14648819,24.45940971,27144.49463,0.075602531,84.13864136,2.007038593,0.396574169,-0.034660965,0.139851852
9485.797852,22.20485306,24.49450684,27310.18604,0.075602531,84.03232574,2.095944405,0.396350116,-0.03605869,0.139476875
9500.1875,22.01131821,23.2994957,27145.96069,0.075602531,83.92813873,1.990929008,0.39665705,-0.034660965,0.139091797
9515.740234,22.03373718,23.59125137,27169.39209,0.094503164,84.0245285,1.719318867,0.397843271,-0.037421472,0.13869806
9491.088867,22.15894699,23.83204651,27118.76416,0.094503164,83.9550705,2.025934219,0.398133785,-0.03815528,0.138297106
9497.866211,22.2325058,24.46800804,27365.09595,0.094503164,83.87922668,2.059433937,0.397141665,-0.035394773,0.137890381
9510.542969,22.08093262,25.13599777,27002.19067,0.094503164,83.93664551,1.924004793,0.396798491,-0.037840791,0.137479326
9506.708008,22.13195992,23.17354202,27427.71094,0.094503164,83.83883667,1.932285786,0.396620214,-0.036967214,0.137065384
9496.939453,21.92689323,21.42941475,27222.70337,0.075602531,83.74598694,1.792190075,0.397724241,-0.037840791,0.13665
9489.078125,22.03719711,21.34043121,26992.2356,0.091668069,83.74952698,2.010802984,0.398039609,-0.03815528,0.136234616
9515.020508,21.85929871,22.33588409,27081.6626,0.094503164,83.74598694,1.980615377,0.397312969,-0.040531415,0.135820674
9509.816406,21.98997116,23.39272118,27201.73584,0.094503164,83.74598694,2.06982255,0.396865845,-0.03815528,0.135409619
9505.146484,21.94271469,24.55280685,27027.65259,0.075602531,83.86717987,1.947868705,0.396522969,-0.039343346,0.135002894
9488.947266,22.11611557,24.39955902,27036.54785,0.078437626,83.90332794,2.148941517,0.397056758,-0.038364939,0.13460194
9516.823242,21.89701653,23.26888847,27118.66431,0.094503164,83.93309784,1.915799737,0.396832138,-0.03934335,0.134208203
9505.729492,21.77213669,23.5117054,27152.77661,0.094503164,83.91679382,2.357241154,0.39680022,-0.038364939,0.133823125
9495.206055,21.97559738,24.07577705,27062.64282,0.094503164,83.89553833,2.049496889,0.39784795,-0.039553005,0.133448148
9483.024414,22.0510025,24.46918297,27005.77881,0.078437626,83.77291107,1.917229891,0.397431552,-0.039553005,0.133084717
9500.845703,21.93325806,23.96463776,27281.39233,0.075602531,83.75236511,1.997628927,0.397214204,-0.039762665,0.132734274
9511.071289,22.13482475,23.68302917,27006.21802,0.094503164,83.92033386,1.949449778,0.396780938,-0.040679924,0.132398262
9504.490234,22.09096909,23.94863892,27160.83716,0.094503164,83.92813873,1.961117983,0.395662218,-0.041422468,0.132078125
9498.43457,21.9594059,25.17810822,27277.87305,0.078437626,84.01460266,1.935297132,0.396282017,-0.0421388,0.131775306
9500.365234,21.89513016,25.2819252,27297.50195,0.075602531,84.02523804,2.116571188,0.396021217,-0.0421388,0.131491247
9507.726563,22.02790833,23.60730553,27174.39355,0.075602531,83.96498871,1.846617222,0.395764381,-0.041570973,0.131227393
9495.939453,21.86894417,24.85991669,26983.73145,0.075602531,83.99547577,1.920165658,0.395030409,-0.039343346,0.130985185
9518.880859,21.97061157,25.00108528,27290.6958,0.075602531,83.97846222,2.066886425,0.395112306,-0.041160394,0.130766068
9493.570313,22.18044472,23.43472481,27024.18359,0.075602531,84.02735901,1.894194126,0.395287126,-0.041929141,0.130571484
9497.106445,22.04408646,22.96657562,27077.47095,0.094503164,83.99121857,2.009598255,0.395510614,-0.041160394,0.130402877
9488.255859,22.19015694,26.77801132,27021.89673,0.075602531,84.00113678,1.793695331,0.395420492,-0.039762665,0.13026169
9505.013672,22.28959274,25.99362946,27000.39673,0.075602531,84.02098083,2.114086866,0.396245211,-0.039762665,0.130149365
9520.169922,22.29117203,24.48097229,27156.58594,0.075602531,83.91467285,1.782102346,0.39665392,-0.040950734,0.130067347
9496.787109,22.21712685,24.62150002,27201.22437,0.075602531,84.09397888,2.450663805,0.39667514,-0.038784258,0.130017077
9485.802734,22.20617104,25.30260086,27164.02686,0.075602531,83.99121857,2.145252705,0.397056758,-0.039762665,0.13
9516.121094,22.34426689,25.20067596,27309.65259,0.094503164,84.03515625,2.012986183,0.3969028,-0.039762665,0.130010731
9505.292969,22.30987549,24.56034088,27193.67896,0.094503164,83.96853638,2.049346209,0.397791296,-0.042348459,0.13004238
9499.694336,22.17117691,24.3774128,27125.93237,0.094503164,83.98696899,1.851736426,0.398340404,-0.040741075,0.130094132
9504.228516,22.34853935,24.6893177,27152.04785,0.091668069,83.90757751,1.968119025,0.40003407,-0.041361313,0.13016517
9487.474609,22.3496933,25.28501701,26974.64551,0.075602531,84.080513,1.915046692,0.400618315,-0.041929141,0.130254679
9493.626953,22.29451561,25.08003616,27062.44165,0.091668069,84.13084412,2.273228645,0.400085092,-0.038574599,0.130361842
9504.03125,22.16952324,24.17689133,27214.43677,0.075602531,84.10391235,2.09112668,0.40010637,-0.041160394,0.130485845
9512.587891,22.37457466,25.88508987,27163.25903,0.075602531,83.93096924,1.910002947,0.400592089,-0.04116039,0.13062587
9510.904297,22.32246208,25.90794945,26988.18091,0.075602531,84.04721069,1.945083618,0.401128799,-0.039553005,0.130781103
9484.842773,22.32745743,24.78141785,27360.68701,0.075602531,83.88348389,2.170320988,0.4024719,-0.04116039,0.130950728
9494.310547,22.34223557,25.56092262,26982.59106,0.075602531,83.87993622,1.918058038,0.402579695,-0.040531415,0.131133927
9504.416016,22.13286591,25.47312927,27174.52441,0.075602531,83.98554993,2.100310802,0.402289093,-0.039692778,0.131329887
9510.954102,22.24628448,24.05997467,27126.55176,0.077492595,83.64675903,1.864082456,0.402243346,-0.040671188,0.131537791
9504.361328,22.37831116,24.26667595,27036.26343,0.094503164,83.81828308,1.950654149,0.40304026,-0.040810961,0.131756823
9489.797852,22.21634865,24.85737228,27179.41846,0.094503164,83.84663391,1.826291561,0.403057456,-0.041090507,0.131986167
9492.769531,22.40538788,26.07975578,27028.86035,0.077492595,83.9019165,1.889376283,0.40304026,-0.042068914,0.132225007
9490.630859,22.42049408,24.77540779,27092.29126,0.075602531,83.84096527,1.887720108,0.40304026,-0.041265223,0.132472528
9500.788086,22.3694458,23.64822578,27232.73242,0.075602531,83.80126953,1.890129089,0.403326273,-0.041265223,0.132727914
9486.30957,22.20615959,23.63389969,27065.3457,0.075602531,83.94727325,1.91813302,0.40438357,-0.040810961,0.132990348
9501.767578,22.29313087,25.15841484,27144.60938,0.075602531,83.92601013,2.010275841,0.404406548,-0.039832551,0.133259016
9516.34082,22.38197517,24.28230667,27158.59033,0.075602531,84.06633759,2.130874395,0.404176772,-0.039553005,0.1335331
9504.844727,22.16684723,23.65133286,27148.55322,0.075602531,83.96144867,1.961193562,0.405413151,-0.04503908,0.133811786
9501.371094,22.22022247,24.40412521,27115.00635,0.075602531,83.91183472,1.780220389,0.405413151,-0.042208686,0.134094258
9497.922852,22.44200706,24.48707199,27124.29321,0.077492595,83.86647797,1.879590034,0.406190455,-0.040007267,0.134379699
9498.748047,22.33549309,24.46465111,27102.07471,0.092613101,83.96427917,1.73987031,0.405774415,-0.041090507,0.134667294
9488.295898,22.3832283,25.24423218,27252.81421,0.077492595,83.89340973,2.312600136,0.405589879,-0.039832551,0.134956227
9507.655273,22.362257,26.01573372,27233.64087,0.075602531,83.88773346,1.873567343,0.407272547,-0.04503908,0.135245683
9491.46582,22.28296471,25.88328743,27134.40234,0.077492595,83.85655212,2.023525,0.406343341,-0.040950734,0.135534844
9491.865234,22.22806549,23.99307632,27017.43042,0.075602531,83.91324615,2.058605433,0.406806231,-0.042208686,0.135822896
9503.811523,22.39044952,24.12358284,27274.61597,0.075602531,83.80410767,2.147436142,0.407854587,-0.041265223,0.136109023
9502.291016,22.38997841,24.97780418,27192.91406,0.075602531,83.95152283,2.049873114,0.408177763,-0.042365931,0.136392408
9491.036133,22.30200005,25.38726807,27303.38135,0.075602531,83.95436096,1.967366457,0.4080033,-0.042662948,0.136672236
9490.329102,22.16479874,23.56975555,27159.62329,0.075602531,83.96569824,2.122593641,0.407631159,-0.039553005,0.136947691
9492.748047,22.18624115,24.20952415,27076.88452,0.094503164,84.00680542,1.875223637,0.407712519,-0.040950734,0.137217958
9487.624023,22.22864151,25.1746788,26915.95996,0.092613101,84.09893799,1.922198415,0.409214079,-0.038295053,0.13748222
9500.361328,22.38142204,25.32734299,27188.99365,0.077492595,84.14431,2.226028204,0.409401029,-0.042068914,0.137739662
9506.589844,22.2318306,25.73008347,27189.21606,0.075602531,84.10603333,2.038129568,0.411082238,-0.042208686,0.137989467
9500.299805,22.28990746,24.1954155,27209.03271,0.075602531,84.03799438,1.909852505,0.411293745,-0.042068914,0.13823082
9506.873047,22.24888039,21.8841095,27264.65356,0.075602531,83.85655212,1.909852266,0.411741138,-0.044095617,0.138462905
9489.017578,22.24019241,21.84288025,27108.91016,0.075602531,83.97703552,1.993262768,0.41150552,-0.042208686,0.138684907
9503.62793,22.14132309,23.7937336,27178.60352,0.075602531,83.9940567,2.052583456,0.411058724,-0.042662948,0.138896008
9492.672852,22.2814312,24.39931297,27247.55933,0.075602531,83.88348389,2.154512405,0.413122535,-0.042662948,0.139095395
9492.454102,22.1337719,24.42609215,27046.60571,0.075602531,84.01673126,1.823431134,0.413827926,-0.042348459,0.13928225
9489.011719,22.19540024,22.89195061,27368.48462,0.075602531,83.82962036,1.740924478,0.413122535,-0.042523175,0.139455757
9498.682617,22.14830017,23.42590141,26979.95605,0.075602531,83.92317963,1.971280575,0.412697017,-0.042348459,0.139615102
9511.855469,22.13793945,24.06075287,27197.97388,0.094503164,83.94727325,1.896904349,0.413146198,-0.046751298,0.139759468
9509.874023,21.97502899,24.25303841,27062.44409,0.092613101,84.15139771,1.949449539,0.413146198,-0.043920901,0.139888039
9509.171875,21.86244965,24.54649162,27066.25122,0.092613101,84.18399048,2.192905188,0.413382977,-0.044375163,0.14
9509.337891,22.1679821,23.22862244,27066.13281,0.075602531,84.13580322,1.947341919,0.413146198,-0.04800925,0.140103358
9496.462891,21.92424965,23.86881256,27036.33911,0.075602531,84.05500031,2.016749859,0.413193583,-0.048149023,0.140206605
9494.030273,21.97301102,23.99443245,27253.50684,0.075602531,83.93451691,1.814548254,0.413359284,-0.045772888,0.140309654
9495.375977,21.95401573,24.30147743,27164.82715,0.075602531,84.02381897,1.960289836,0.413359284,-0.045772888,0.140412414
9498.544922,22.02600479,23.85535812,27042.52783,0.075602531,83.99830627,1.886666179,0.413122535,-0.050245613,0.140514797
9510.256836,22.08281517,24.00569725,27133.64453,0.075602531,83.923172,1.971281052,0.412805289,-0.050385386,0.140616715
9495.594727,22.16292953,23.41292381,27067.82129,0.075602531,83.98838043,1.910755754,0.412077665,-0.048638228,0.140718078
9495.589844,21.85966682,23.32610321,27162.80347,0.092613101,83.88206482,1.79602921,0.412313581,-0.051643338,0.140818797
9508.455078,22.1619091,23.55388641,27354.72363,0.075602531,84.01815033,2.192453146,0.411741138,-0.051922884,0.140918784
9512.332031,22.11399841,24.40906715,27219.1936,0.075602531,83.93735504,1.892688751,0.410933435,-0.053320613,0.14101795
9496.850586,22.29948807,24.85666084,27048.1709,0.075602531,83.90333557,1.972936869,0.409915686,-0.054438792,0.141116206
9511.273438,22.54679108,23.8963604,27062.0459,0.075602531,83.92601013,2.139606714,0.409681588,-0.054438792,0.141213463
9516.291992,22.84365845,24.28837013,27185.78687,0.075602531,83.86647034,1.915874958,0.409511954,-0.056011233,0.141309633
9510.615234,23.17437744,24.96136093,27133.46094,0.075602531,83.80552673,1.900818944,0.408586502,-0.055853993,0.141404626
9513.995117,23.68847084,25.47246742,27107.48096,0.075602531,83.95010376,1.839390278,0.408049762,-0.056465495,0.141498353
9511.246094,23.87158394,25.56451988,27100.67358,0.075602531,83.94301605,1.941018581,0.407607913,-0.057863221,0.141590727
9492.442383,23.97369194,23.03227806,27038.53369,0.077492595,83.99546814,1.725115538,0.406788856,-0.059121177,0.141681657
9500.258789,23.83265686,24.13874054,27146.11133,0.075602531,83.90900421,1.920843363,0.407164842,-0.059260949,0.141771056
9504.380859,23.8608284,25.44846725,27183.95508,0.075602531,84.06491852,2.182064772,0.4079777,-0.058002993,0.141858833
9510.744141,23.64827347,25.56348038,26953.78027,0.075602531,83.97420502,2.08194232,0.408986539,-0.061637081,0.141944901
9501.509766,23.34554863,24.28155136,27345.604,0.075602531,84.01531982,1.983476281,0.409004033,-0.062126286,0.142029171
9483.142578,23.32117081,23.49288177,27163.09546,0.075602531,83.97987366,2.034365416,0.41020593,-0.063663788,0.142111553
9498.323242,23.0567131,23.32396698,26992.27148,0.075602531,83.96853638,1.927016258,0.412225306,-0.061776854,0.14219196
9509.331055,22.90307808,24.0043335,26986.47388,0.075602531,84.12020874,2.098504066,0.412042916,-0.060868334,0.142270301
9511.089844,22.91900826,23.77020264,27257.33301,0.075602531,83.96853638,1.942222953,0.413817793,-0.064152993,0.142346488
9504.470703,22.42619514,24.56555176,27285.92993,0.075602531,83.97136688,2.084803343,0.415491045,-0.063803561,0.142420433
9479.623047,22.58341599,23.9383812,27109.80493,0.075602531,83.95861053,2.215790033,0.415461332,-0.061776854,0.142492046
9484.449219,22.60349846,22.22685051,27128.02344,0.075602531,83.94585419,1.961795568,0.416845798,-0.06506151,0.142561239
9493.820313,22.21074867,21.90779305,27145.37085,0.075602531,84.12729645,1.935748577,0.416827857,-0.063873447,0.142627923
9493.954102,22.07333755,23.29471016,26917.1958,0.075602531,84.03941345,1.85083282,0.417060912,-0.065271169,0.142692008
9507.509766,22.04464912,23.12389374,27055.85596,0.075602531,84.05358887,1.869351864,0.417096853,-0.065550715,0.142753407
9515.711914,21.9839592,22.02814674,27274.60132,0.075602531,84.168396,2.067789793,0.416821897,-0.064152993,0.14281203
9497.838867,22.00522614,22.19980431,27120.23291,0.075602531,84.02381897,1.990251303,0.416058034,-0.066668898,0.142867788
9495.900391,21.93948746,22.28501129,27062.01025,0.075602531,84.06775665,1.926715016,0.41601032,-0.065410942,0.142920593
9488.738281,21.96791649,22.3385601,27049.79956,0.075602531,84.03091431,1.823882818,0.41568163,-0.069499291,0.142970356
9499.849609,21.91013908,23.5396843,27005.58325,0.075602531,83.99263763,1.91150856,0.414467096,-0.065550715,0.143016988
9504.213867,22.54813957,22.57605362,27175.7207,0.075602531,83.84379578,1.900818944,0.413533956,-0.068381116,0.143060399
9483.806641,22.56140518,22.65423584,26984.14136,0.075602531,83.94727325,2.012082577,0.412654817,-0.069639064,0.143100502
9487.239258,22.80379868,21.78403473,26935.24146,0.075602531,83.87639618,2.206003904,0.410472214,-0.068520889,0.143137207
9501.277344,23.21834183,21.81799507,27216.62085,0.094503164,83.97279358,2.097450018,0.408538133,-0.072923727,0.143170426
9519.599609,23.31887245,22.57537842,27138.38159,0.075602531,83.97562408,2.055444002,0.406628072,-0.074321449,0.143200069
9507.922852,23.76603508,24.76360893,27219.87524,0.075602531,84.04366302,2.089470387,0.406123877,-0.071595885,0.143226049
9503.675781,23.96816254,24.50770378,27087.76514,0.075602531,84.14855957,1.985584259,0.40655154,-0.072749011,0.143248275
9503.31543,24.04562569,23.0079689,27150.70386,0.075602531,84.06491852,1.869351983,0.408142895,-0.074356392,0.143266659
9481.863281,23.67641449,23.71039772,27076.73682,0.075602531,84.04083252,2.024729729,0.407713115,-0.072923727,0.143281112
9474.201172,23.35794067,23.91264725,27062.07251,0.075602531,83.98130035,2.095191717,0.409066945,-0.075893894,0.143291546
9495.878906,23.02575684,24.50225449,26980.74414,0.075602531,83.93026733,1.912261605,0.409504265,-0.077501275,0.143297872
9484.186523,23.2055397,24.90427017,27169.38501,0.075602531,84.00680542,1.988294125,0.409317523,-0.076383099,0.1433
9495.841797,22.96982956,23.10464096,26926.77563,0.075602531,84.10745239,1.793620229,0.40978846,-0.07606861,0.143291526
9515.933594,23.02608109,23.56540108,27007.66602,0.075602531,84.0195694,1.958031654,0.410644531,-0.077641048,0.14326658
9525.870117,22.89473724,23.37453079,27122.08716,0.075602531,83.97704315,2.010577202,0.410381824,-0.07778082,0.143225879
9509.104492,23.01761246,24.18398094,27319.16431,0.075602531,83.94301605,2.317418337,0.411000311,-0.078899004,0.143170139
9518.134766,23.02228737,24.25364876,27170.09814,0.075602531,83.98838043,2.114162207,0.412087828,-0.078759231,0.143100076
9524.793945,23.22242546,23.20790482,27256.15674,0.075602531,83.94018555,2.211875439,0.411861211,-0.079038776,0.143016406
9500.651367,22.98598099,23.30054474,27090.23535,0.075602531,83.95152283,1.828851104,0.411092281,-0.080471449,0.142919846
9497.587891,22.9318924,23.36847115,27150.17432,0.075602531,83.99263763,2.318622589,0.41075021,-0.077641048,0.142811111
9508.901367,23.0038662,23.79462814,27209.3811,0.077492595,84.02664948,1.940265417,0.410741031,-0.079213493,0.142690918
9499.764648,22.94856644,25.12921333,27116.38647,0.075602531,84.08476257,1.930027366,0.410627395,-0.080628693,0.142559983
9509.738281,22.96459198,25.26147652,27168.09595,0.075602531,83.97278595,2.217295647,0.411012918,-0.079213493,0.142419021
9494.423828,23.13083649,23.27137756,27016.21753,0.075602531,84.05500031,2.04385066,0.410741031,-0.076522872,0.14226875
9500.727539,23.53394699,23.17979431,27173.61401,0.075602531,83.95152283,1.855199218,0.410890609,-0.080785938,0.142109885
9491.970703,23.75285149,24.09402275,27075.93042,0.075602531,83.95861053,1.833819866,0.410674155,-0.080471449,0.141943142
9504.162109,23.84402084,25.10786819,27166.1272,0.075602531,83.86647797,1.922499299,0.411864579,-0.079318322,0.141769238
9490.933594,23.92431641,24.32899284,27087.75366,0.075602531,83.93734741,2.042044163,0.411930084,-0.080314204,0.141588889
9484.357422,24.01184654,23.40992546,27188.17212,0.075602531,83.84237671,1.946739435,0.412250191,-0.082026415,0.14140281
9497.609375,23.90778351,24.34161758,27039.47217,0.075602531,84.02098083,2.197422028,0.41254425,-0.079038776,0.141211719
9513.129883,23.93384552,25.14467621,27017.61182,0.075602531,84.0521698,1.826141,0.412972212,-0.082026415,0.14101633
9508.082031,24.12968636,25.00679016,27210.20239,0.075602531,83.99971771,2.036774158,0.412775606,-0.079493038,0.140817361
9510.388672,24.03426361,23.54375648,27152.53223,0.075602531,84.01248169,2.27164793,0.412906229,-0.083301842,0.140615527
9504.056641,24.10899162,23.84898376,27015.85571,0.075602531,84.08052063,1.917229891,0.413831502,-0.083301842,0.140411545
9509.21582,23.76207924,23.88505554,27288.72388,0.075602531,84.01815796,2.118980169,0.415171653,-0.082148716,0.140206131
9517.43457,23.37312508,24.35570908,27151.90112,0.075602531,84.02664948,2.025934219,0.415195316,-0.083301842,0.14
9497.205078,23.32812119,25.78923798,26969.44238,0.075602531,83.98271179,1.842401862,0.415661514,-0.083424143,0.139793869
9510.182617,23.03807831,24.66672897,27047.56079,0.075602531,84.09468842,2.091578007,0.416482151,-0.081694454,0.139588455
9502.445313,22.94115448,23.53910828,27271.92749,0.075602531,84.05358124,2.264872551,0.41643703,-0.082148716,0.139384473
9506.666992,23.04463768,24.62206841,27171.79785,0.075602531,83.87355804,1.853091359,0.416999847,-0.084839344,0.139182639
9529.326172,22.94401169,24.32475662,27098.21655,0.075602531,83.93734741,2.02819252,0.416184962,-0.082148716,0.13898367
9499.889648,22.94551086,24.76403999,27085.79443,0.075602531,83.8976593,1.950654268,0.415651083,-0.081729397,0.138788281
9492.845703,22.90229416,24.76634979,27051.58691,0.075602531,83.91324615,1.798137069,0.41597715,-0.083301842,0.13859719
9490.189453,22.99214935,23.51882553,27235.21436,0.075602531,84.09043884,2.00892067,0.415071279,-0.080611221,0.138411111
9494.213867,22.98772812,24.07850075,27085.95874,0.075602531,84.05075073,2.032107115,0.415335566,-0.084979117,0.138230762
9501.070313,22.96592331,24.52923584,27172.31372,0.075602531,84.05783844,2.008168221,0.414720267,-0.080890767,0.138056858
9491.783203,23.08243942,25.62934875,27131.73022,0.075602531,83.92459869,1.80957973,0.415169656,-0.086097293,0.137890115
9509.985352,23.05318642,25.82641602,27282.27051,0.075602531,84.06633759,1.846014977,0.415145993,-0.082043886,0.13773125
9507.043945,23.88372612,23.60884857,27105.93213,0.075602531,84.06917572,2.345723391,0.414720267,-0.084559798,0.137580979
9500.839844,23.94011879,23.19160652,27015.84644,0.075602531,83.96427917,2.009372473,0.41512236,-0.084821872,0.137440017
9513.564453,23.99995804,23.22631073,27054.73682,0.075602531,84.06066895,2.13689661,0.415037423,-0.083721161,0.137309082
9506.431641,24.02271271,24.53663063,27171.71924,0.075602531,83.95719147,1.861672997,0.415479302,-0.084979117,0.137188889
9491.302734,24.12989235,25.64019012,27187.04834,0.075602531,84.04933167,1.792867303,0.415242642,-0.084664628,0.137080154
9491.955078,24.00363731,25.57786179,27054.2373,0.075602531,83.92317963,1.825388432,0.4153018,-0.082148716,0.136983594
9491.626953,24.14433861,23.75692749,27158.85303,0.075602531,83.7360611,1.824033499,0.4165003,-0.082148716,0.136899924
9495.067383,23.93738174,23.76896286,27242.66943,0.075602531,83.88348389,2.155114412,0.417356521,-0.081065483,0.136829861
9496.397461,23.26649475,23.80899429,27155.68164,0.075602531,83.81544495,2.028644085,0.418512732,-0.084839344,0.136774121
9494.258789,23.1019783,24.66551018,27217.83765,0.075602531,83.88206482,2.023223877,0.418235838,-0.083581388,0.13673342
9515.34082,23.16121292,24.6760788,27162.25195,0.075602531,83.87780762,1.926413774,0.418149918,-0.082463205,0.136708474
9498.861328,23.01553535,22.97314262,26915.30249,0.075602531,83.81544495,1.898560286,0.419413924,-0.083301842,0.1367
9507.90918,22.8498745,23.42333412,27230.97656,0.075602531,83.80410004,2.28610158,0.419640303,-0.082288489,0.136705648
9503.267578,22.56587982,23.92801285,27074.12573,0.075602531,83.88915253,1.778715014,0.419045478,-0.084559798,0.136722357
9499.84668,22.19043922,24.15428925,27059.74243,0.075602531,84.03232574,1.833217502,0.417729318,-0.081729397,0.136749769
9494.253906,22.09779739,24.08682442,26996.5083,0.075602531,83.99121857,2.201787949,0.417236686,-0.082323432,0.136787531
9496.606445,22.20107079,22.84840584,26994.46973,0.075602531,83.99972534,2.242288589,0.417484075,-0.083721161,0.136835287
9493.085938,21.95425797,21.97808075,27162.979,0.075602531,83.97136688,1.830959201,0.417759061,-0.084979117,0.136892681
9486.71582,22.08843613,22.02754402,27069.05444,0.075602531,84.03799438,1.82418406,0.416087925,-0.081834227,0.136959358
9497.628906,21.89297867,22.63205719,27063.95923,0.075602531,83.79559326,1.800696611,0.415386379,-0.083860934,0.137034962
9499.362305,22.04819107,23.04283142,27267.89575,0.075602531,83.98130035,1.846617222,0.415285915,-0.083721161,0.137119139
9492.44043,22.09196854,24.35165405,27036.38306,0.075602531,84.03373718,1.863178968,0.414265394,-0.083301842,0.137211533
9495.554688,21.89564896,23.76117325,27138.271,0.075602531,84.080513,2.226329327,0.412950873,-0.081065483,0.137311788
9472.116211,21.99534988,23.24541092,27428.08398,0.075602531,83.92175293,2.118377686,0.412148744,-0.086237065,0.137419549
9481.835938,21.82712936,23.06611633,27120.60449,0.075602531,84.00823212,1.797685146,0.411704689,-0.083301842,0.137534461
9492.456055,21.86457062,23.75801659,27016.50757,0.075602531,84.00538635,1.828249097,0.411137581,-0.083860934,0.137656168
9517.693359,22.16745949,23.22415161,27162.61865,0.075602531,84.05783844,1.781123638,0.410927862,-0.083406672,0.137784315
9503.5625,22.45711899,23.3628788,27069.54028,0.075602531,83.8934021,1.98889637,0.411324173,-0.086237065,0.137918546
9481.556641,22.55859756,23.71025085,27185.64722,0.075602531,84.01389313,1.857005715,0.410025477,-0.083860934,0.138058507
9499.368164,22.87973404,23.61230469,26978.26123,0.075602531,84.2392807,2.176192999,0.407713205,-0.081834227,0.138203842
9516.539063,22.88485336,24.49953079,27167.49756,0.075602531,84.07201385,1.982121348,0.407920837,-0.08511889,0.138354195
9511.625977,22.81773567,24.58693695,27256.42017,0.075602531,84.05358887,2.101816177,0.407713205,-0.084664628,0.138509211
9512.848633,23.06230164,23.34860229,27115.24341,0.075602531,84.08760071,2.303416014,0.407608718,-0.082288489,0.138668534
9508.357422,23.08767891,23.16320419,26929.49268,0.075602531,83.84379578,1.788501024,0.407459766,-0.084664628,0.13883181
9494.25293,23.05845642,23.17664337,26977.40747,0.075602531,83.98129272,1.94192183,0.407690138,-0.082463205,0.138998683
9507.429688,22.87109756,23.58217621,27235.35693,0.075602531,84.02098083,2.109344244,0.4076671,-0.083860934,0.139168797
9494.933594,22.92939949,24.03587341,26946.64648,0.075602531,84.02098846,1.991455793,0.407173157,-0.084664628,0.139341797
9502.144531,23.27206039,24.54067993,27232.54688,0.075602531,83.99688721,1.896000981,0.407072902,-0.083721161,0.139517328
9492.473633,23.29479408,24.87075615,27251.07715,0.075602531,83.98129272,1.871760845,0.406664819,-0.084664628,0.139695035
9501.795898,23.32037735,23.71326828,26962.76343,0.075602531,83.94443512,1.936953306,0.407886773,-0.081991471,0.139874561
9510.772461,23.3532238,23.77436447,27074.53467,0.075602531,84.04366302,2.234008074,0.408071041,-0.082463205,0.140055552
9510.425781,23.48158836,24.74342918,27239.42407,0.075602531,84.04083252,1.905636907,0.410002321,-0.084559798,0.140237653
9483.683594,23.38841629,23.81670761,27178.34961,0.075602531,84.14006042,2.069445848,0.409492552,-0.084821872,0.140420507
9497.237305,23.27064323,23.83483887,27063.04517,0.075602531,84.00256348,1.924908519,0.410291284,-0.083581388,0.140603759
9499.323242,23.34179878,23.13882065,26938.37964,0.075602531,83.99263763,2.074263811,0.409896463,-0.083581388,0.140787055
9495.352539,23.30734634,24.03174591,27346.61377,0.075602531,83.86363983,1.938006997,0.41031453,-0.082148716,0.140970038
9490.319336,23.29237938,24.79790688,27118.20483,0.075602531,84.02806854,2.117022753,0.410082132,-0.084664628,0.141152354
